# Linux-System-Monitor bundled PCI name fallback
# Format: V<TAB>vendor-id<TAB>vendor name or D<TAB>vendor-id<TAB>device-id<TAB>device name
D	1002	1714	BeaverCreek HDMI Audio [Radeon HD 6500D and 6400G-6600G series]
D	1002	1900	HawkPoint1
D	1002	1901	HawkPoint2
D	1002	1902	Krackan2
D	1002	3150	RV380/M24 [Mobility Radeon X600]
D	1002	3151	RV380 GL [FireMV 2400]
D	1002	3152	RV370/M22 [Mobility Radeon X300]
D	1002	3154	RV380/M24 GL [Mobility FireGL V3200]
D	1002	3155	RV380 GL [FireMV 2400]
D	1002	3171	RV380 GL [FireMV 2400] (Secondary)
D	1002	3E50	RV380 [Radeon X550/X600]
D	1002	3E54	RV380 GL [FireGL V3200]
D	1002	3E70	RV380 [Radeon X550/X600] (Secondary)
D	1002	4136	RS100 [Mobility IGP 320M]
D	1002	4137	RS200 [Radeon IGP 340]
D	1002	4144	R300 [Radeon 9500]
D	1002	4146	R300 [Radeon 9700 PRO]
D	1002	4147	R300 GL [FireGL Z1]
D	1002	4148	R350 [Radeon 9800/9800 SE]
D	1002	4150	RV350 [Radeon 9550/9600/X1050 Series]
D	1002	4151	RV350 [Radeon 9600 Series]
D	1002	4152	RV360 [Radeon 9600/X1050 Series]
D	1002	4153	RV350 [Radeon 9550]
D	1002	4154	RV350 GL [FireGL T2]
D	1002	4155	RV350 [Radeon 9600]
D	1002	4157	RV350 GL [FireGL T2]
D	1002	4158	68800AX [Graphics Ultra Pro PCI]
D	1002	4164	R300 [Radeon 9500 PRO] (Secondary)
D	1002	4165	R300 [Radeon 9700 PRO] (Secondary)
D	1002	4166	R300 [Radeon 9700 PRO] (Secondary)
D	1002	4168	RV350 [Radeon 9800 SE] (Secondary)
D	1002	4170	RV350 [Radeon 9550/9600/X1050 Series] (Secondary)
D	1002	4171	RV350 [Radeon 9600] (Secondary)
D	1002	4172	RV350 [Radeon 9600/X1050 Series] (Secondary)
D	1002	4173	RV350 [Radeon 9550] (Secondary)
D	1002	4242	R200 [All-In-Wonder Radeon 8500 DV]
D	1002	4243	R200 PCI Bridge [All-in-Wonder Radeon 8500DV]
D	1002	4336	RS100 [Radeon IGP 320M]
D	1002	4337	RS200M [Radeon IGP 330M/340M/345M/350M]
D	1002	4341	SB200 AC97 Audio Controller
D	1002	4342	SB200 PCI to PCI Bridge
D	1002	4345	SB200 EHCI USB Controller
D	1002	4346	Crayola 6 [XENOS Parent Die (XBOX 360)]
D	1002	4347	SB200 OHCI USB Controller #1
D	1002	4348	SB200 OHCI USB Controller #2
D	1002	4349	SB200 IDE Controller
D	1002	434C	SB200 PCI to LPC Bridge
D	1002	434D	SB200 AC97 Modem Controller
D	1002	4353	SB200 SMBus Controller
D	1002	4354	215CT [Mach64 CT PCI]
D	1002	4358	Mach64 CX [Graphics Xpression]
D	1002	4361	SB300 AC'97 Audio Controller
D	1002	4362	SB300 PCI to PCI Bridge
D	1002	4363	SB300 SMBus Controller
D	1002	4365	SB300 USB Controller (EHCI)
D	1002	4367	SB300 USB Controller (EHCI)
D	1002	4368	SB300 USB Controller (EHCI)
D	1002	4369	SB300 IDE Controller
D	1002	436C	SB300 PCI to LPC Bridge
D	1002	436D	SB300 AC97 Modem Controller
D	1002	436E	SB300 Serial ATA Controller
D	1002	4370	IXP SB400 AC'97 Audio Controller
D	1002	4371	IXP SB4x0 PCI-PCI Bridge
D	1002	4372	IXP SB4x0 SMBus Controller
D	1002	4373	IXP SB4x0 USB2 Host Controller
D	1002	4374	IXP SB4x0 USB Host Controller
D	1002	4375	IXP SB4x0 USB Host Controller
D	1002	4376	IXP SB4x0 IDE Controller
D	1002	4377	IXP SB4x0 PCI-ISA Bridge
D	1002	4378	IXP SB400 AC'97 Modem Controller
D	1002	4379	IXP SB4x0 Serial ATA Controller
D	1002	437A	IXP SB400 Serial ATA Controller
D	1002	437B	IXP SB4x0 High Definition Audio Controller
D	1002	4380	SB600 Non-Raid-5 SATA
D	1002	4381	SB600 SATA Controller (RAID 5 mode)
D	1002	4382	SB600 AC97 Audio
D	1002	4383	SBx00 Azalia (Intel HDA)
D	1002	4384	SBx00 PCI to PCI Bridge
D	1002	4385	SBx00 SMBus Controller
D	1002	4386	SB600 USB Controller (EHCI)
D	1002	4387	SB600 USB (OHCI0)
D	1002	4388	SB600 USB (OHCI1)
D	1002	4389	SB600 USB (OHCI2)
D	1002	438A	SB600 USB (OHCI3)
D	1002	438B	SB600 USB (OHCI4)
D	1002	438C	SB600 IDE
D	1002	438D	SB600 PCI to LPC Bridge
D	1002	438E	SB600 AC97 Modem
D	1002	4390	SB7x0/SB8x0/SB9x0 SATA Controller [IDE mode]
D	1002	4391	SB7x0/SB8x0/SB9x0 SATA Controller [AHCI mode]
D	1002	4392	SB7x0/SB8x0/SB9x0 SATA Controller [Non-RAID5 mode]
D	1002	4393	SB7x0/SB8x0/SB9x0 SATA Controller [RAID5 mode]
D	1002	4394	SB7x0/SB8x0/SB9x0 SATA Controller [AHCI mode]
D	1002	4395	SB8x0/SB9x0 SATA Controller [Storage mode]
D	1002	4396	SB7x0/SB8x0/SB9x0 USB EHCI Controller
D	1002	4397	SB7x0/SB8x0/SB9x0 USB OHCI0 Controller
D	1002	4398	SB7x0 USB OHCI1 Controller
D	1002	4399	SB7x0/SB8x0/SB9x0 USB OHCI2 Controller
D	1002	439C	SB7x0/SB8x0/SB9x0 IDE Controller
D	1002	439D	SB7x0/SB8x0/SB9x0 LPC host controller
D	1002	43A0	SB700/SB800/SB900 PCI to PCI bridge (PCIE port 0)
D	1002	43A1	SB700/SB800/SB900 PCI to PCI bridge (PCIE port 1)
D	1002	43A2	SB900 PCI to PCI bridge (PCIE port 2)
D	1002	43A3	SB900 PCI to PCI bridge (PCIE port 3)
D	1002	4437	RS250 [Mobility Radeon 7000 IGP]
D	1002	4554	210888ET [Mach64 ET]
D	1002	4630	XENOS Parent Die (XBOX 360)
D	1002	4631	XENOS Daughter Die (XBOX 360)
D	1002	4654	Mach64 VT
D	1002	4742	Rage 3 [3D Rage PRO AGP 2X]
D	1002	4744	Rage 3 [3D Rage PRO AGP 1X]
D	1002	4749	3D Rage PRO PCI
D	1002	474D	Rage XL AGP 2X
D	1002	474E	Rage XC AGP
D	1002	474F	Rage XL
D	1002	4750	3D Rage Pro PCI
D	1002	4752	Rage 3 [Rage XL PCI]
D	1002	4753	Rage XC
D	1002	4754	Mach64 GT/GT-B [3D Rage I/II]
D	1002	4755	Mach64 GT-B [3D Rage II+ DVD]
D	1002	4756	Rage 2 [3D Rage IIC PCI]
D	1002	4757	Rage 2 [3D Rage IIC AGP]
D	1002	4758	Mach64 GX [WinTurbo]
D	1002	4759	Rage 3 [3D Rage IIC PCI]
D	1002	475A	3D Rage IIC AGP
D	1002	4845	Xilleon 220 HBIU for HDTV2
D	1002	4846	Xilleon 220 IDE for HDTV2
D	1002	4847	Xilleon 220 USB for HDTV2
D	1002	4848	Xilleon 220 DAIO-0 for HDTV2
D	1002	4849	Xilleon 220 DAIO-1 for HDTV2
D	1002	484A	Xilleon 220 LPC for HDTV2
D	1002	4850	Xilleon 215 HBIU for X215
D	1002	4851	Xilleon 215 IDE for X215
D	1002	4852	Xilleon 215 USB for X215
D	1002	4853	Xilleon 215 DAIO-0 for X215
D	1002	4854	Xilleon 215 DAIO-1 for X215
D	1002	4855	Xilleon 225 HBIU for X225
D	1002	4856	Xilleon 225 IDE for X225
D	1002	4857	Xilleon 225 USB for X225
D	1002	4858	Xilleon 225 DAIO-0 for X225
D	1002	4859	Xilleon 225 DAIO-1 for X225
D	1002	4860	Xilleon 210 HBIU for X210
D	1002	4861	Xilleon 210 IDE for X210
D	1002	4862	Xilleon 210 USB for X210
D	1002	4863	Xilleon 210 DAIO-0 for X210
D	1002	4864	Xilleon 210 DAIO-1 for X210
D	1002	4865	Xilleon 226 HBIU for X226
D	1002	4866	Xilleon 226 IDE for X226
D	1002	4867	Xilleon 226 USB for X226
D	1002	4868	Xilleon 226 DAIO-0 for X226
D	1002	4869	Xilleon 226 DAIO-1 for X226
D	1002	486A	Xilleon 240S HBIU for X240S
D	1002	486B	Xilleon 240H HBIU for X240H
D	1002	486C	Xilleon 240S USB for X240S
D	1002	486D	Xilleon 240H USB for X240H
D	1002	486E	Xilleon 250 USB 1.1 for X250
D	1002	486F	Xilleon 260 USB 1.1 for X260
D	1002	4870	Xilleon 250 HBIU for X250
D	1002	4871	Xilleon 250 IDE for X250
D	1002	4872	Xilleon 234/235 HBIU for X234/X235
D	1002	4873	Xilleon 244/245 HBIU for X244/X245
D	1002	4874	Xilleon 234/235 USB 1.1 for X234/X235
D	1002	4875	Xilleon 260 HBIU for X260
D	1002	4876	Xilleon 260 IDE for X260
D	1002	4877	Xilleon 244/245 USB 1.1 for X244/X245
D	1002	4878	Xilleon 270 HBIU for X270
D	1002	487B	Xilleon 242 HBIU for X242
D	1002	487D	Xilleon 242 USB 1.1 for X242
D	1002	4880	Xilleon 254 HBIU for X254
D	1002	4881	Xilleon 254 USB 1.1 for X254
D	1002	4882	Xilleon 255 HBIU for X255
D	1002	4883	Xilleon 255 USB 1.1 for X255
D	1002	4884	Xilleon 243 HBIU for X243
D	1002	4885	Xilleon 243 USB 1.1 for X243
D	1002	4886	Xilleon 233 HBIU for X233
D	1002	4887	Xilleon 233 USB 1.1 for X233
D	1002	4888	Xilleon 143 HBIU for X143
D	1002	4889	Xilleon 143 HBIU for X143L
D	1002	488A	Xilleon 143 HBIU for X143S
D	1002	4966	RV250 [Radeon 9000 Series]
D	1002	496E	RV250 [Radeon 9000] (Secondary)
D	1002	4A49	R420 [Radeon X800 PRO/GTO AGP]
D	1002	4A4A	R420 [Radeon X800 GT AGP]
D	1002	4A4B	R420 [Radeon X800 AGP Series]
D	1002	4A4D	R420 GL [FireGL X3-256]
D	1002	4A4E	RV420/M18 [Mobility Radeon 9800]
D	1002	4A4F	R420 [Radeon X850 AGP]
D	1002	4A50	R420 [Radeon X800 XT Platinum Edition AGP]
D	1002	4A54	R420 [Radeon X800 VE AGP]
D	1002	4A69	R420 [Radeon X800 PRO/GTO] (Secondary)
D	1002	4A6A	R420 [Radeon X800] (Secondary)
D	1002	4A6B	R420 [Radeon X800 XT AGP] (Secondary)
D	1002	4A70	R420 [Radeon X800 XT Platinum Edition AGP] (Secondary)
D	1002	4A74	R420 [Radeon X800 VE] (Secondary)
D	1002	4B49	R481 [Radeon X850 XT AGP]
D	1002	4B4B	R481 [Radeon X850 PRO AGP]
D	1002	4B4C	R481 [Radeon X850 XT Platinum Edition AGP]
D	1002	4B69	R481 [Radeon X850 XT AGP] (Secondary)
D	1002	4B6B	R481 [Radeon X850 PRO AGP] (Secondary)
D	1002	4B6C	R481 [Radeon X850 XT Platinum Edition AGP] (Secondary)
D	1002	4C42	Mach64 LT [3D Rage LT PRO AGP]
D	1002	4C46	Rage Mobility 128 AGP 2X/Mobility M3
D	1002	4C47	3D Rage IIC PCI / Mobility Radeon 7500/7500C
D	1002	4C49	3D Rage LT PRO PCI
D	1002	4C4D	Rage Mobility AGP 2x Series
D	1002	4C4E	Rage Mobility L AGP 2x
D	1002	4C50	Rage 3 LT [3D Rage LT PRO PCI]
D	1002	4C52	M1 [Rage Mobility-M1 PCI]
D	1002	4C54	264LT [Mach64 LT]
D	1002	4C57	RV200/M7 [Mobility Radeon 7500]
D	1002	4C58	RV200/M7 GL [Mobility FireGL 7800]
D	1002	4C59	RV100/M6 [Rage/Radeon Mobility Series]
D	1002	4C66	RV250/M9 GL [Mobility FireGL 9000/Radeon 9000]
D	1002	4C6E	RV250/M9 [Mobility Radeon 9000] (Secondary)
D	1002	4D46	Rage Mobility 128 AGP 4X/Mobility M4
D	1002	4D52	Theater 550 PRO PCI [ATI TV Wonder 550]
D	1002	4D53	Theater 550 PRO PCIe
D	1002	4E44	R300 [Radeon 9700/9700 PRO]
D	1002	4E45	R300 [Radeon 9500 PRO/9700]
D	1002	4E46	R300 [Radeon 9600 TX]
D	1002	4E47	R300 GL [FireGL X1]
D	1002	4E48	R350 [Radeon 9800 Series]
D	1002	4E49	R350 [Radeon 9800]
D	1002	4E4A	R360 [Radeon 9800 XXL/XT]
D	1002	4E4B	R350 GL [FireGL X2 AGP Pro]
D	1002	4E50	RV350/M10 / RV360/M11 [Mobility Radeon 9600 (PRO) / 9700]
D	1002	4E51	RV350 [Radeon 9550/9600/X1050 Series]
D	1002	4E52	RV350/M10 [Mobility Radeon 9500/9700 SE]
D	1002	4E54	RV350/M10 GL [Mobility FireGL T2]
D	1002	4E56	RV360/M12 [Mobility Radeon 9550]
D	1002	4E64	R300 [Radeon 9700 PRO] (Secondary)
D	1002	4E65	R300 [Radeon 9500 PRO] (Secondary)
D	1002	4E66	RV350 [Radeon 9600] (Secondary)
D	1002	4E67	R300 GL [FireGL X1] (Secondary)
D	1002	4E68	R350 [Radeon 9800 PRO] (Secondary)
D	1002	4E69	R350 [Radeon 9800] (Secondary)
D	1002	4E6A	RV350 [Radeon 9800 XT] (Secondary)
D	1002	4E71	RV350/M10 [Mobility Radeon 9600] (Secondary)
D	1002	4F72	RV250 [Radeon 9000 Series]
D	1002	4F73	RV250 [Radeon 9000 Series] (Secondary)
D	1002	5044	All-In-Wonder 128 PCI
D	1002	5046	Rage 4 [Rage 128 PRO AGP 4X]
D	1002	5050	Rage 4 [Rage 128 PRO PCI / Xpert 128 PCI]
D	1002	5052	Rage 4 [Rage 128 PRO AGP 4X]
D	1002	5144	R100 [Radeon 7200 / All-In-Wonder Radeon]
D	1002	5148	R200 GL [FireGL 8800]
D	1002	514C	R200 [Radeon 8500/8500 LE]
D	1002	514D	R200 [Radeon 9100]
D	1002	5157	RV200 [Radeon 7500/7500 LE]
D	1002	5159	RV100 [Radeon 7000 / Radeon VE]
D	1002	515E	ES1000
D	1002	5245	Rage 128 GL PCI
D	1002	5246	Rage 128 (Rage 4) series
D	1002	524B	Rage 128 VR PCI
D	1002	524C	Rage 128 VR AGP
D	1002	534D	Rage 128 4X AGP 4x
D	1002	5354	Mach 64 VT
D	1002	5446	Rage 128 PRO Ultra AGP 4x
D	1002	5452	Rage 128 PRO Ultra4XL VR-R AGP
D	1002	5460	RV370/M22 [Mobility Radeon X300]
D	1002	5461	RV370/M22 [Mobility Radeon X300]
D	1002	5462	RV380/M24C [Mobility Radeon X600 SE]
D	1002	5464	RV370/M22 GL [Mobility FireGL V3100]
D	1002	5549	R423 [Radeon X800 GTO]
D	1002	554A	R423 [Radeon X800 XT Platinum Edition]
D	1002	554B	R423 [Radeon X800 GT/SE]
D	1002	554D	R480 [Radeon X800 GTO2/XL]
D	1002	554E	R430 [All-In-Wonder X800 GT]
D	1002	554F	R430 [Radeon X800]
D	1002	5550	R423 GL [FireGL V7100]
D	1002	5551	R423 GL [FireGL V5100]
D	1002	5569	R423 [Radeon X800 PRO] (Secondary)
D	1002	556B	R423 [Radeon X800 GT] (Secondary)
D	1002	556D	R480 [Radeon X800 GTO2/XL] (Secondary)
D	1002	556F	R430 [Radeon X800] (Secondary)
D	1002	5571	R423 GL [FireGL V5100] (Secondary)
D	1002	564B	RV410/M26 GL [Mobility FireGL V5000]
D	1002	564F	RV410/M26 [Mobility Radeon X700 XL]
D	1002	5652	RV410/M26 [Mobility Radeon X700]
D	1002	5653	RV410/M26 [Mobility Radeon X700]
D	1002	5654	Mach64 VT [Video Xpression]
D	1002	5655	264VT3 [Mach64 VT3]
D	1002	5656	Mach64 VT4 [Video Xpression+]
D	1002	5657	RV410 [Radeon X550 XTX / X700]
D	1002	5830	RS300 Host Bridge
D	1002	5831	RS300 Host Bridge
D	1002	5832	RS300 Host Bridge
D	1002	5833	RS300 Host Bridge
D	1002	5834	RS300 [Radeon 9100 IGP]
D	1002	5835	RS300M [Mobility Radeon 9100 IGP]
D	1002	5838	RS300 AGP Bridge
D	1002	5854	RS480 [Radeon Xpress 200 Series] (Secondary)
D	1002	5874	RS480 [Radeon Xpress 1150] (Secondary)
D	1002	5940	RV280 [Radeon 9200 PRO] (Secondary)
D	1002	5941	RV280 [Radeon 9200] (Secondary)
D	1002	5944	RV280 [Radeon 9200 SE PCI]
D	1002	5950	RS480/RS482/RS485 Host Bridge
D	1002	5951	RX480/RX482 Host Bridge
D	1002	5952	RD580 Host Bridge
D	1002	5954	RS480 [Radeon Xpress 200 Series]
D	1002	5955	RS480M [Mobility Radeon Xpress 200]
D	1002	5956	RD790 Host Bridge
D	1002	5957	RX780/RX790 Host Bridge
D	1002	5958	RD780 Host Bridge
D	1002	5960	RV280 [Radeon 9200 PRO / 9250]
D	1002	5961	RV280 [Radeon 9200]
D	1002	5962	RV280 [Radeon 9200]
D	1002	5964	RV280 [Radeon 9200 SE]
D	1002	5965	RV280 GL [FireMV 2200 PCI]
D	1002	5974	RS482/RS485 [Radeon Xpress 1100/1150]
D	1002	5975	RS482M [Mobility Radeon Xpress 200]
D	1002	5978	RX780/RD790 PCI to PCI bridge (external gfx0 port A)
D	1002	5979	RD790 PCI to PCI bridge (external gfx0 port B)
D	1002	597A	RD790 PCI to PCI bridge (PCI express gpp port A)
D	1002	597B	RX780/RD790 PCI to PCI bridge (PCI express gpp port B)
D	1002	597C	RD790 PCI to PCI bridge (PCI express gpp port C)
D	1002	597D	RX780/RD790 PCI to PCI bridge (PCI express gpp port D)
D	1002	597E	RD790 PCI to PCI bridge (PCI express gpp port E)
D	1002	597F	RD790 PCI to PCI bridge (PCI express gpp port F)
D	1002	5980	RD790 PCI to PCI bridge (external gfx1 port A)
D	1002	5981	RD790 PCI to PCI bridge (external gfx1 port B)
D	1002	5982	RD790 PCI to PCI bridge (NB-SB link)
D	1002	5A10	RD890 Northbridge only dual slot (2x16) PCI-e GFX Hydra part
D	1002	5A11	RD890 Northbridge only single slot PCI-e GFX Hydra part
D	1002	5A12	RD890 Northbridge only dual slot (2x8) PCI-e GFX Hydra part
D	1002	5A13	RD890S/SR5650 Host Bridge
D	1002	5A14	RD9x0/RX980 Host Bridge
D	1002	5A15	RD890 PCI to PCI bridge (PCI express gpp port A)
D	1002	5A16	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GFX port 0)
D	1002	5A17	RD890/RD9x0 PCI to PCI bridge (PCI Express GFX port 1)
D	1002	5A18	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 0)
D	1002	5A19	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 1)
D	1002	5A1A	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 2)
D	1002	5A1B	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 3)
D	1002	5A1C	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 4)
D	1002	5A1D	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP Port 5)
D	1002	5A1E	RD890/RD9x0/RX980 PCI to PCI bridge (PCI Express GPP2 Port 0)
D	1002	5A1F	RD890/RD990 PCI to PCI bridge (PCI Express GFX2 port 0)
D	1002	5A20	RD890/RD990 PCI to PCI bridge (PCI Express GFX2 port 1)
D	1002	5A23	RD890S/RD990 I/O Memory Management Unit (IOMMU)
D	1002	5A31	RC410 Host Bridge
D	1002	5A33	RS400 Host Bridge
D	1002	5A34	RS4xx PCI Express Port [ext gfx]
D	1002	5A36	RC4xx/RS4xx PCI Express Port 1
D	1002	5A37	RC4xx/RS4xx PCI Express Port 2
D	1002	5A38	RC4xx/RS4xx PCI Express Port 3
D	1002	5A39	RC4xx/RS4xx PCI Express Port 4
D	1002	5A3F	RC4xx/RS4xx PCI Bridge [int gfx]
D	1002	5A41	RS400 [Radeon Xpress 200]
D	1002	5A42	RS400M [Radeon Xpress 200M]
D	1002	5A61	RC410 [Radeon Xpress 200/1100]
D	1002	5A62	RC410M [Mobility Radeon Xpress 200M]
D	1002	5B60	RV370 [Radeon X300]
D	1002	5B62	RV370 [Radeon X600/X600 SE]
D	1002	5B63	RV370 [Radeon X300/X550/X1050 Series]
D	1002	5B64	RV370 GL [FireGL V3100]
D	1002	5B65	RV370 GL [FireMV 2200]
D	1002	5B66	RV370X
D	1002	5B70	RV370 [Radeon X300 SE]
D	1002	5B72	RV380 [Radeon X300/X550/X1050 Series] (Secondary)
D	1002	5B73	RV370 [Radeon X300/X550/X1050 Series] (Secondary)
D	1002	5B74	RV370 GL [FireGL V3100] (Secondary)
D	1002	5B75	RV370 GL [FireMV 2200] (Secondary)
D	1002	5C61	RV280/M9+ [Mobility Radeon 9200 AGP]
D	1002	5C63	RV280/M9+ [Mobility Radeon 9200 AGP]
D	1002	5D44	RV280 [Radeon 9200 SE] (Secondary)
D	1002	5D45	RV280 GL [FireMV 2200 PCI] (Secondary)
D	1002	5D48	R423/M28 [Mobility Radeon X800 XT]
D	1002	5D49	R423/M28 GL [Mobility FireGL V5100]
D	1002	5D4A	R423/M28 [Mobility Radeon X800]
D	1002	5D4D	R480 [Radeon X850 XT Platinum Edition]
D	1002	5D4E	R480 [Radeon X850 SE]
D	1002	5D4F	R480 [Radeon X800 GTO]
D	1002	5D50	R480 GL [FireGL V7200]
D	1002	5D52	R480 [Radeon X850 XT]
D	1002	5D57	R423 [Radeon X800 XT]
D	1002	5D6D	R480 [Radeon X850 XT Platinum Edition] (Secondary)
D	1002	5D6F	R480 [Radeon X800 GTO] (Secondary)
D	1002	5D72	R480 [Radeon X850 XT] (Secondary)
D	1002	5D77	R423 [Radeon X800 XT] (Secondary)
D	1002	5E48	RV410 GL [FireGL V5000]
D	1002	5E49	RV410 [Radeon X700 Series]
D	1002	5E4A	RV410 [Radeon X700 XT]
D	1002	5E4B	RV410 [Radeon X700 PRO]
D	1002	5E4C	RV410 [Radeon X700 SE]
D	1002	5E4D	RV410 [Radeon X700]
D	1002	5E4F	RV410 [Radeon X700]
D	1002	5E6B	RV410 [Radeon X700 PRO] (Secondary)
D	1002	5E6D	RV410 [Radeon X700] (Secondary)
D	1002	5F57	R423 [Radeon X800 XT]
D	1002	6600	Mars [Radeon HD 8670A/8670M/8750M / R7 M370]
D	1002	6601	Mars [Radeon HD 8730M]
D	1002	6604	Opal XT [Radeon R7 M265/M365X/M465]
D	1002	6605	Opal PRO [Radeon R7 M260X]
D	1002	6606	Mars XTX [Radeon HD 8790M]
D	1002	6607	Mars LE [Radeon HD 8530M / R5 M240]
D	1002	6608	Oland GL [FirePro W2100]
D	1002	6609	Oland GL [FirePro W2100 / Barco MXRT 2600]
D	1002	6610	Oland XT [Radeon HD 8670 / R5 340X OEM / R7 250/350/350X OEM]
D	1002	6611	Oland [Radeon HD 8570 / R5 430 OEM / R7 240/340 / Radeon 520 OEM]
D	1002	6613	Oland PRO [Radeon R7 240/340 / Radeon 520]
D	1002	6617	Oland LE [Radeon R7 240]
D	1002	6631	Oland
D	1002	6640	Saturn XT [FirePro M6100]
D	1002	6641	Saturn PRO [Radeon HD 8930M]
D	1002	6646	Bonaire XT [Radeon R9 M280X / FirePro W6150M]
D	1002	6647	Saturn PRO/XT [Radeon R9 M270X/M280X]
D	1002	6649	Bonaire [FirePro W5100]
D	1002	664D	Bonaire [FirePro W5100 / Barco MXRT-5600]
D	1002	6650	Bonaire
D	1002	6651	Bonaire
D	1002	6658	Bonaire XTX [Radeon R7 260X/360]
D	1002	665C	Bonaire XT [Radeon HD 7790/8770 / R7 360 / R9 260/360 OEM]
D	1002	665D	Bonaire [Radeon R7 200 Series]
D	1002	665F	Tobago PRO [Radeon R7 360 / R9 360 OEM]
D	1002	6660	Sun XT [Radeon HD 8670A/8670M/8690M / R5 M330 / M430 / Radeon 520 Mobile]
D	1002	6663	Sun PRO [Radeon HD 8570A/8570M]
D	1002	6664	Jet XT [Radeon R5 M240]
D	1002	6665	Jet PRO [Radeon R5 M230 / R7 M260DX / Radeon 520/610 Mobile]
D	1002	6667	Jet ULT [Radeon R5 M230]
D	1002	666F	Sun LE [Radeon HD 8550M / R5 M230]
D	1002	66A0	Vega 20 [Radeon Pro/Radeon Instinct]
D	1002	66A1	Vega 20 [Radeon Pro VII/Radeon Instinct MI50 32GB]
D	1002	66A2	Vega 20
D	1002	66A3	Vega 20 [Radeon Pro Vega II/Radeon Pro Vega II Duo]
D	1002	66A7	Vega 20 [Radeon Pro Vega 20]
D	1002	66AF	Vega 20 [Radeon VII]
D	1002	6704	Cayman PRO GL [FirePro V7900]
D	1002	6707	Cayman LE GL [FirePro V5900]
D	1002	6718	Cayman XT [Radeon HD 6970]
D	1002	6719	Cayman PRO [Radeon HD 6950]
D	1002	671C	Antilles [Radeon HD 6990]
D	1002	671D	Antilles [Radeon HD 6990]
D	1002	671F	Cayman CE [Radeon HD 6930]
D	1002	6720	Blackcomb [Radeon HD 6970M/6990M]
D	1002	6738	Barts XT [Radeon HD 6870]
D	1002	6739	Barts PRO [Radeon HD 6850]
D	1002	673E	Barts LE [Radeon HD 6790]
D	1002	6740	Whistler [Radeon HD 6730M/6770M/7690M XT]
D	1002	6741	Whistler [Radeon HD 6630M/6650M/6750M/7670M/7690M]
D	1002	6742	Whistler LE [Radeon HD 6610M/7610M]
D	1002	6743	Whistler [Radeon E6760]
D	1002	6749	Turks GL [FirePro V4900]
D	1002	674A	Turks GL [FirePro V3900]
D	1002	6750	Onega [Radeon HD 6650A/7650A]
D	1002	6751	Turks [Radeon HD 7650A/7670A]
D	1002	6758	Turks XT [Radeon HD 6670/7670]
D	1002	6759	Turks PRO [Radeon HD 6570/7570/8550 / R5 230]
D	1002	675B	Turks [Radeon HD 7600 Series]
D	1002	675D	Turks PRO [Radeon HD 7570]
D	1002	675F	Turks LE [Radeon HD 5570/6510/7510/8510]
D	1002	6760	Seymour [Radeon HD 6400M/7400M Series]
D	1002	6761	Seymour LP [Radeon HD 6430M]
D	1002	6763	Seymour [Radeon E6460]
D	1002	6764	Seymour [Radeon HD 6400M Series]
D	1002	6765	Seymour [Radeon HD 6400M Series]
D	1002	6766	Caicos
D	1002	6767	Caicos
D	1002	6768	Caicos
D	1002	6770	Caicos [Radeon HD 6450A/7450A]
D	1002	6771	Caicos XTX [Radeon HD 8490 / R5 235X OEM]
D	1002	6772	Caicos [Radeon HD 7450A]
D	1002	6778	Caicos XT [Radeon HD 7470/8470 / R5 235/310 OEM]
D	1002	6779	Caicos [Radeon HD 6450/7450/8450 / R5 230 OEM]
D	1002	677B	Caicos PRO [Radeon HD 7450]
D	1002	6780	Tahiti XT GL [FirePro W9000]
D	1002	6784	Tahiti [FirePro Series Graphics Adapter]
D	1002	6788	Tahiti [FirePro Series Graphics Adapter]
D	1002	678A	Tahiti PRO GL [FirePro Series]
D	1002	6798	Tahiti XT [Radeon HD 7970/8970 OEM / R9 280X]
D	1002	679A	Tahiti PRO [Radeon HD 7950/8950 OEM / R9 280]
D	1002	679B	Malta [Radeon HD 7990/8990 OEM]
D	1002	679E	Tahiti LE [Radeon HD 7870 XT]
D	1002	679F	Tahiti
D	1002	67A0	Hawaii XT GL [FirePro W9100]
D	1002	67A1	Hawaii PRO GL [FirePro W8100]
D	1002	67A2	Hawaii GL
D	1002	67A8	Hawaii
D	1002	67A9	Hawaii
D	1002	67AA	Hawaii
D	1002	67B0	Hawaii XT / Grenada XT [Radeon R9 290X/390X]
D	1002	67B1	Hawaii PRO [Radeon R9 290/390]
D	1002	67B8	Hawaii XT [Radeon R9 290X Engineering Sample]
D	1002	67B9	Vesuvius [Radeon R9 295X2]
D	1002	67BE	Hawaii LE
D	1002	67C0	Ellesmere [Radeon Pro WX 7100 Mobile]
D	1002	67C2	Ellesmere [Radeon Pro V7300X / V7350x2]
D	1002	67C4	Ellesmere [Radeon Pro WX 7100]
D	1002	67C7	Ellesmere [Radeon Pro WX 5100]
D	1002	67CA	Ellesmere [Polaris10]
